uid,SeanceRef,SessionRef,dateSeance,dateSeanceJour,numSeanceJour,numSeance,typeAssemblee,legislature,session,nomFichierJo,presidentSeance,point_structure_complete,point_nb_niveaux,point_niveau_1,point_niveau_2,point_niveau_3,point_niveau_last,point_niveau_last_known,point_type,point_bibard,point_art,valeur_ptsodj,ordinal_prise,ordre_absolu_seance,id_acteur,id_mandat,code_grammaire,code_style,code_parole,id_syceron,roledebat,nom_orateur,qualite_orateur,id_orateur,stime,texte
CRSANR5L15S2021O1N037,,,20201023210000000,vendredi 23 octobre 2020,3,37,AN,15,session ordinaire 2020-2021,20200037,Présidence de Mme Laetitia Saint-Paul,Projet de loi de financement de la sécurité sociale pour 2021 (suite),1,Projet de loi de financement de la sécurité sociale pour 2021 (suite),,,Projet de loi de financement de la sécurité sociale pour 2021 (suite),Projet de loi de financement de la sécurité sociale pour 2021 (suite),TITRE_TEXTE_DISCUSSION,,,1,1,6,PA720138,PM722872,ODJ_APPEL_DISCUSSION,NORMAL,,2255820,president,Mme la présidente,,720138.0,,"L’ordre du jour appelle la suite de la discussion du projet de loi de financement de la sécurité sociale pour 2021 (nos 3397, 3432, 3434)."
CRSANR5L15S2021O1N039,,,20201024150000000,samedi 24 octobre 2020,2,39,AN,15,session ordinaire 2020-2021,20200039,Présidence de M. David Habib,Rappel au règlement,1,Rappel au règlement,,,Rappel au règlement,Rappel au règlement,RAP_REGLEMENT_1_1,,,1,11,752,PA720138,PM722872,CHGT_PRES_1_1,Info Italiques,,2253312,,,,,,"(À dix-sept heures trente, Mme
           
          Laetitia Saint-Paul remplace M.
           
          David Habib au fauteuil de la présidence.)"
CRSANR5L15S2021O1N041,,,20201026150000000,lundi 26 octobre 2020,2,41,AN,15,session ordinaire 2020-2021,20200041,Présidence de Mme Annie Genevard,Mission « Plan de relance » (état B),1,Mission « Plan de relance » (état B),,,Mission « Plan de relance » (état B),Mission « Plan de relance » (état B),PLF_3_1,,,1,15,566,PA720878,PM723102,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2257495,,M. Laurent Saint-Martin,rapporteur spécial,720878.0,,"Je suis d’accord avec vous : il eût été plus conforme à l’esprit des articles 7 et 8 de la LOLF de tout affecter aux différentes missions thématiques. Mais si nous avions fait ça, nous n’aurions pas pu bénéficier de la fongibilité entre les programmes composant la mission, laquelle permettra, au cours des deux prochaines années, de redéployer très rapidement les crédits d’un programme qui ne seraient pas consommés assez vite. Compte tenu de l’état actuel du pays, la souplesse qu’offre cette fongibilité est primordiale et doit l’emporter sur le respect du principe de spécialité.C’est pour cette raison que la direction du budget est responsable des trois programmes de la mission « Plan de relance ». C’est un choix que je trouve pertinent. Le corapporteur et moi, nous avons auditionné la direction du budget à ce sujet : la politique publique de la relance est clairement considérée comme telle, puisque c’est de l’investissement exceptionnel ; elle justifie donc la création d’une mission.La mission « Plan de relance » a donc certes un caractère exceptionnel, mais elle ne déroge pas à l’esprit de la LOLF. Du reste, dans les lois de finances rectificatives, nous avons déjà adopté des crédits dits DDAI – décrets de dépenses accidentelles et imprévisibles – qui ne sont pas tout à fait conformes à la loi organique. Face à une situation exceptionnelle, nous avons dû imaginer des outils exceptionnels."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_9_1,,Après_ 56,1,21,1279,PA1874,PM722598,DISC_ARTICLES_3_9_1,NORMAL,,2259763,president,M. le président,,1874.0,,"La parole est à Mme Christine Pires Beaune, pour soutenir l’amendement no 398."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_9_1,,Après_ 56,1,21,1281,PA608172,PM723048,PAROLE_GENERIQUE,NORMAL,,2259765,,Mme Christine Pires Beaune,,608172.0,,"Un tel organe nous semble indispensable pour assurer le suivi du plan de relance, qui comporte pas moins de trois programmes, un grand nombre d’actions et de sous-actions, ces dernières étant dotées de crédits affectés à la fois au plan de relance et aux lignes budgétaires des ministères."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_1,,Après_ 56,1,21,1284,PA330357,-1,PAROLE_GENERIQUE,NORMAL,,2259768,,M. Olivier Dussopt,ministre délégué,330357.0,,"Je précise que nous sommes favorables au sous-amendement no 1641 de M. Woerth et logiquement défavorables au sous-amendement no 1498 de Mme Rabault, qui n’est pas compatible avec le premier. Celui de M. Woerth nous paraît plus précis."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_1,,Après_ 56,1,21,1326,PA722142,PM723484,PAROLE_GENERIQUE,NORMAL,,2259811,,M. François Ruffin,,722142.0,,"D’après l’économiste Gabriel Zucman, 80 % de l’évasion fiscale des entreprises en France s’opère via d’autres pays de l’Union européenne. C’est le cas pour plusieurs entreprises qui ont bénéficié du plan de relance, parmi lesquelles Atos, Capgemini et Michelin, qui possèdent respectivement 20 %, 17 % et 18 % de leurs filiales dans des paradis fiscaux. De toute évidence, elles ne méritent pas de bénéficier des prêts garantis par l’État et du chômage partiel."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_1,,Après_ 56,1,21,1334,PA721226,PM723208,PAROLE_GENERIQUE,NORMAL,,2259819,,Mme Sabine Rubin,,721226.0,,"Autre exemple : Air France. L’État français, actionnaire de l’entreprise, a voté l’octroi d’un bonus de 800 000 euros au directeur malgré l’octroi d’un PGE de 7 milliards. Peu de temps après, l’entreprise a annoncé un plan de départs volontaires…"
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_1,,Après_ 56,1,21,1343,PA721226,PM723208,PAROLE_GENERIQUE,NORMAL,,2259828,,Mme Sabine Rubin,,721226.0,,"Cet amendement tend à subordonner le chômage partiel, le fonds de solidarité et les participations de l’État au capital d’entreprises à l’encadrement des écarts de salaires sur une échelle de un à vingt, un an après la promulgation de la loi – nous laissons ainsi le temps aux entreprises de réajuster leurs salaires."
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Après l’article 56,2,Après l’article 56,,,,Après l’article 56,DISC_ARTICLES_3_1,,Après_ 56,1,21,1351,PA1874,PM722598,INTERRUPTION_1_10,NORMAL,,2259836,,M. le président,,1874.0,,La suite de la discussion budgétaire est renvoyée à la prochaine séance.
CRSANR5L15S2021O1N042,,,20201026210000000,lundi 26 octobre 2020,3,42,AN,15,session ordinaire 2020-2021,20200042,Présidence de M. Marc Le Fur,Ordre du jour de la prochaine séance,1,Ordre du jour de la prochaine séance,,,Ordre du jour de la prochaine séance,Ordre du jour de la prochaine séance,FIN_SEAN_1_2,,,2,21,1355,PA1874,PM722598,FIN_SEAN_2_1,NORMAL,,2259840,president,M. le président,,1874.0,,Questions au Gouvernement ; Vote solennel sur le projet de loi de financement de la sécurité sociale pour 2021 ;Suite de la discussion de la seconde partie du projet de loi de finances pour 2021 :Examen des crédits des missions « Administration générale et territoriale de l’État » et « Sécurités » et du compte d’affectation spéciale « Contrôle de la circulation et du stationnement routiers ».
CRSANR5L15S2021O1N043,,,20201027150000000,mardi 27 octobre 2020,1,43,AN,15,session ordinaire 2020-2021,20200043,Présidence de M. Richard Ferrand,Filière nationale de blé dur > Suspension et reprise de la séance,2,Filière nationale de blé dur,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,12,479,PA1874,PM722598,SUSP_SEAN_PRES_3,Info Italiques,,2260908,,,,,,"(La séance, suspendue à seize heures cinquante, est reprise à dix-sept heures, sous la présidence de M.
             
            Marc Le
             
            Fur.)"
CRSANR5L15S2021O1N046,,,20201028210000000,mercredi 28 octobre 2020,2,46,AN,15,session ordinaire 2020-2021,20200046,Présidence de M. Hugues Renson,Mission « Enseignement scolaire » (état B) (suite),2,Mission « Enseignement scolaire » (état B) (suite),,,,Mission « Enseignement scolaire » (état B) (suite),DISC_ARTICLES_3_1,,,1,6,315,PA720210,PM722892,INTERRUPTION_1_10,NORMAL,,2279472,,Mme Valérie Beauvais,,720210.0,,C’est aussi ce que gagne un artisan !
CRSANR5L15S2021O1N046,,,20201028210000000,mercredi 28 octobre 2020,2,46,AN,15,session ordinaire 2020-2021,20200046,Présidence de M. Hugues Renson,Mission « Enseignement scolaire » (état B) (suite),2,Mission « Enseignement scolaire » (état B) (suite),,,,Mission « Enseignement scolaire » (état B) (suite),DISC_ARTICLES_3_1,,,1,6,316,PA722142,PM723484,PAROLE_GENERIQUE,NORMAL,,2279471,,M. François Ruffin,,722142.0,,"…et 96 % des personnes interrogées, le plus souvent des femmes, indiquent que leur salaire ne leur permet pas de vivre dignement.Leur employeur est pourtant l’éducation nationale, pas Uber. Il existe en France un truc qu’on appelle le salaire minimum. Chacun sait que les AESH travaillent massivement en temps partiel mais, si le temps réellement travaillé était pris en compte, leur salaire s’en trouverait augmenté. L’éducation nationale doit au minimum payer ses employés au salaire minimum, en particulier les femmes qui se consacrent à l’accompagnement d’enfants en situation de handicap, autistes, dyslexiques ou dyspraxiques. C’est donc un amendement de décence et de dignité."
CRSANR5L15S2021O1N047,,,20201029091500000,jeudi 29 octobre 2020,1,47,AN,15,session ordinaire 2020-2021,20200047,Présidence de M. Richard Ferrand,Déclaration du Gouvernement suivie d’un débat et d’un vote (suite),1,Déclaration du Gouvernement suivie d’un débat et d’un vote (suite),,,Déclaration du Gouvernement suivie d’un débat et d’un vote (suite),Déclaration du Gouvernement suivie d’un débat et d’un vote (suite),TITRE_TEXTE_DISCUSSION,,,3,8,414,PA605991,PM722660,CHGT_PRES_1_1,Info Italiques,,2265752,,,,,,"(À onze heures cinq, Mme
             
            Annie Genevard remplace M.
             
            Richard Ferrand au fauteuil de la présidence.)"
CRSANR5L15S2021O1N048,,,20201029150000000,jeudi 29 octobre 2020,2,48,AN,15,session ordinaire 2020-2021,20200048,Présidence de Mme Laetitia Saint-Paul,Action extérieure de l’État,1,Action extérieure de l’État,,,Action extérieure de l’État,Action extérieure de l’État,PLF_1_1,,,1,2,41,PA266808,PM723264,PAROLE_GENERIQUE,NORMAL,PAROLE_1_2,2267030,,M. Vincent Rolland,rapporteur pour avis,266808.0,,"Le budget pour 2021 que nous présente le Gouvernement me paraît loin d’être à la hauteur des enjeux. Une nouvelle fois, la subvention pour charge de service public d’Atout France diminue de 2,2 millions d’euros. La réduction est certes compensée par des crédits d’intervention d’un montant équivalent, mais ces derniers n’ont vocation qu’à financer la participation à des événements ponctuels et ils ne seront donc pas reconduits à l’avenir. Je regrette toutefois, comme Émilie Bonnivard, qu’Atout France n’ait pas consommé l’intégralité des crédits, d’un montant de 5 millions d’euros, qui lui avaient été alloués par la troisième loi de finances rectificative, afin d’assurer notamment la promotion du tourisme au sein du marché domestique.Au-delà de la seule dimension budgétaire, il me semble nécessaire d’envisager cette crise, aussi difficile soit-elle, comme un tremplin vers la construction du tourisme de demain, à même de satisfaire les souhaits d’une clientèle qui, assurément, aura changé. Ce tourisme durable répond à une demande croissante, qui, cependant, peine encore aujourd’hui à se concrétiser. Le chantier est vaste, mais les opportunités nombreuses et les professionnels seront, je n’en doute pas, au rendez-vous. Les pouvoirs publics devront l’être également.L’urgence du moment reste le sauvetage de nos entreprises touristiques, très affaiblies par la crise sanitaire. Il faut aller plus loin, et rapidement, en baissant la TVA sur les CHR, les cafés, hôtels et restaurants, et en élargissant le plan tourisme à toutes les activités des commerces situés dans les stations classées de tourisme. Les professionnels comptent sur vous comme vous pouvez compter sur notre engagement."
CRSANR5L15S2021O1N050,,,20201030090000000,vendredi 30 octobre 2020,1,50,AN,15,session ordinaire 2020-2021,20200050,Présidence de Mme Laetitia Saint-Paul,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B)",2,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B)",,,,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B)",DISC_ARTICLES_3_1,,,1,10,315,PA607553,PM722956,PAROLE_GENERIQUE,NORMAL,,2270509,,M. Dominique Potier,,607553.0,,"Deuxièmement, concernant le lien avec le territoire et l’agroécologie…"
CRSANR5L15S2021O1N050,,,20201030090000000,vendredi 30 octobre 2020,1,50,AN,15,session ordinaire 2020-2021,20200050,Présidence de Mme Laetitia Saint-Paul,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B) (suite)",2,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B) (suite)",,,,"Mission « Agriculture, alimentation, forêt et affaires rurales » (état B) (suite)",DISC_ARTICLES_3_1,,,1,15,593,PA720138,PM722872,FIN_SEAN_1_0,NORMAL,,2273328,president,Mme la présidente,,720138.0,,La suite de la discussion budgétaire est renvoyée à la prochaine séance.
